id,name,text,trans
0000000000000,手毬,はぁ……はぁ……咲季！！！,
0000000000000,手毬,私の勝ち……,
0000000000000,咲季,ええ……わたしの負け。,
0000000000000,手毬,ふ……ふふ……ふふふふふふッ……！,
0000000000000,手毬,あなたと出会ってから、\nずう～っと思ってたんだけど。,
0000000000000,手毬,咲季に勝つと、気分爽快！\nすっっ～～～～～ごく嬉しいんだよね！,
0000000000000,咲季,あっそう！　わたしは手毬に負けると、\nすっっ～～～～～ごく悔しいわ！,
0000000000000,咲季,ぐぬぬぅ～～～～～～！\n覚えていなさい月村手毬！,
0000000000000,咲季,『H.I.F』本戦では、十王星南\nともども追い抜いてやるんだから！,
0000000000000,手毬,（ほんっと……爽やかなやつ。\n……勝負しがいのあるやつ）,
0000000000000,手毬,咲季。,
0000000000000,咲季,なに？,
0000000000000,手毬,あなたが私の同級生で良かった。\nあなたと同じクラスで良かった。,
0000000000000,手毬,高等部で……いい出会いが\nたくさんあったけど。,
0000000000000,手毬,あなたも私にとって、\n特別なひとりだよ。,
0000000000000,咲季,えっ……な、なによもう……突然。\nふぇへへ……手毬ったらぁ……♡,
0000000000000,手毬,あなたと出会わなかったら、きっと……,
0000000000000,手毬,私は『<r\=プリマステラ>一番星</r>』になれなかった。,
0000000000000,咲季,ちょっと！　まだなってないでしょ！,
0000000000000,手毬,絶対なるよ。もう決めてるから。,
0000000000000,手毬,（プロデューサーと……約束したから）,
0000000000000,手毬,それに……あなたのおかげで、,
0000000000000,手毬,私はまたひとつ、\nアイドルとして成長できた。,
0000000000000,手毬,月村手毬、唯一の弱点である\n『野菜嫌い』を克服してね！,
0000000000000,咲季,あなたの弱点がひとつのわけないし、\n苦手な食べ物だって、\nまだまだたくさんあるでしょ。,
0000000000000,咲季,引き続き弱点克服に努めなさい。\nわたしも協力してあげるから。,
0000000000000,手毬,ぐっ……,
0000000000000,手毬,いつもありがとう咲季！　\nお爺さんにもお礼を言っておいて！,
0000000000000,咲季,どういたしまして、任されたわ。\n――手毬。,
0000000000000,咲季,本戦で会いましょう。,
0000000000000,__narration__,――翌日。,
0000000000000,手毬,プロデューサー……疲れが取れない。,
0000000000000,{user},激戦でしたからね……あれほどの\n熱唱をしたんです。無理もない。,
0000000000000,{user},今日は完全休養日にして、\n部屋で寝ていてほしかったんですが。,
0000000000000,手毬,……そういうわけにはいきません。,
0000000000000,手毬,昨日は疲れすぎてて無理だったけど……\n早くミーティングしたかったので。,
0000000000000,{user},では手早く。――大苦戦しましたね。,
0000000000000,手毬,負けたかと思いました……！\n出番が咲季の後でよかったです。,
0000000000000,手毬,すこしでも甘く見ていたら……限界\nギリギリまで出し尽くさなかったら。,
0000000000000,手毬,勝てなかったと思います。,
0000000000000,美鈴,花海咲季さん……あらためて、\n素晴らしいアイドルでした。,
0000000000000,美鈴,……佑芽さんが自慢していた通りの方。\n……りんちゃんが惚気ていた通りの方。,
0000000000000,燐羽,当然でしょ？　\n私の咲季お姉ちゃんは最強なの♡,
0000000000000,燐羽,よく勝てたわね、手毬。褒めてあげる。,
0000000000000,手毬,えへへ……♪,
0000000000000,{user},あの……秦谷さんと賀陽さんは、\nなんでいるんですか？,
0000000000000,美鈴,まあ……冷たいお言葉。,
0000000000000,燐羽,言ってなかった？　この教室、\n私たちのたまり場になったから。,
0000000000000,{user},そんな横暴な……,
0000000000000,燐羽,手毬のものは私のもの。手毬の\nプロデューサーも私のものよ。,
0000000000000,手毬,は？　絶対あげないけど？,
0000000000000,手毬,ていうか、ほんとになんでいるの？,
0000000000000,手毬,たまり場にするのはいいけど、\n私の許可は取ってよね。,
0000000000000,{user},たまり場にするのも良くないんですが。,
0000000000000,燐羽,たまたま学園に用があったから、\n顔を見に来てあげたんじゃない。,
0000000000000,燐羽,ふたりきりのミーティングを邪魔された\nからって、怒らないでくれる？,
0000000000000,手毬,そ、そんなんじゃない！,
0000000000000,美鈴,ふふ、まりちゃん……\nそれならいいではありませんか。,
0000000000000,美鈴,わたしたちが一緒にミーティングを\n聞いていても。,
0000000000000,{user},まったくよくはないです。\n秦谷さんは敵です、敵。,
0000000000000,美鈴,まあ、そういえばそうでしたね。,
0000000000000,美鈴,では……りんちゃん、\n今日のところはお暇しましょう。,
0000000000000,燐羽,そうね、手毬に恨まれたら面倒だし。,
0000000000000,燐羽,じゃあね、手毬。\nせいぜいプロデューサーと\n仲良くしておきなさい。,
0000000000000,燐羽,私に取られてもしらないから♡,
0000000000000,手毬,……やっと行った。,
0000000000000,手毬,……本気にしないでくださいね。\nその、燐羽が言ってたこと。,
0000000000000,{user},『SyngUp!』のメンバーと必要以上に\n交流を持つつもりはありません。,
0000000000000,手毬,……ふーん、そうなんだ。,
0000000000000,手毬,ん？　『SyngUp!』のメンバー？,
0000000000000,手毬,その言い方だと、\n私も入っていませんか！？\n交流したくないメンバーに！,
0000000000000,{user},当然入っています。そもそも……\nプロデューサーなのですから、,
0000000000000,{user},アイドルと必要以上の交流なんて\nするものではないでしょう。,
0000000000000,手毬,……そうですけど。,
0000000000000,{user},さ、ミーティングの続きをしましょう。\nそれが終わったら……,
0000000000000,{user},『<r\=セレクション>選抜試験</r>』全勝のご褒美に、\n昼食は美味しいものを作りますよ。,
0000000000000,手毬,ホント！？　……あれでも、\n必要以上の交流はしないんじゃ……？,
0000000000000,{user},必要以上の交流はしませんが、これは、\n担当アイドルとの大切な交流なんです。,
0000000000000,手毬,ふっ、なんですか、それ……もう。,
0000000000000,手毬,ご馳走、期待してます！,
info,adv_dear_ttmr_032.txt,,
译者,,,
