id,name,text,trans
0000000000000,{user},葛城さん。我々が参加する\nオーディションは――――,
0000000000000,{user},『FINALE』です。,
0000000000000,リーリヤ,あの人――白草さんも、\n出場するんですよね？,
0000000000000,{user},そのようです。\n今回の本命と噂されていますね。,
0000000000000,リーリヤ,……実は、白草さんのライブの動画を、\n見てみたんです。,
0000000000000,リーリヤ,上手でした。歌も、ダンスも。\nわたしなんかより、はるかに……。,
0000000000000,リーリヤ,……わたし、あの人が嫌いです。\nでも、その技術は尊敬します。,
0000000000000,リーリヤ,わたしが勝てる可能性は、\nかなり低いんだと思います。,
0000000000000,リーリヤ,でも、それは――,
select,,――諦める理由には、なりませんよね,
0000000000000,リーリヤ,はい……！,
0000000000000,{user},葛城さん。\nやることは、いつも通りです。,
0000000000000,リーリヤ,……いつも通りで、勝てるでしょうか？,
0000000000000,{user},確かに、白草さんは強敵です。,
0000000000000,{user},それでも、葛城さんが\n勝っている部分もあります。,
0000000000000,リーリヤ,ほ、本当ですか……？,
0000000000000,{user},葛城さんは弱さを知っている。\n自分が劣っていることを知っている。,
0000000000000,{user},だから誰よりも努力する。\n時に、やりすぎてしまうほどに。,
0000000000000,リーリヤ,それが、わたしがあの人に\n勝っている点、ですか……？,
0000000000000,{user},はい。,
0000000000000,{user},葛城さんのいつも通りは、決して\n普通のことではないってことですよ。,
0000000000000,リーリヤ,…………！,
0000000000000,{user},今回改めて確信しました。\nあなたは弱い。だから、<em>誰よりも強い</em>。,
0000000000000,リーリヤ,……ありがとうございます。\n少しだけ、自信が湧いてきました。,
0000000000000,リーリヤ,精一杯、頑張ります……！,
info,adv_dear_kllj_018.txt,,
译者,,,
