id,name,text,trans
0000000000000,星南,あら、プロデューサー。,
0000000000000,星南,……私のレッスン、見ていた？,
0000000000000,{user},はい、最初から最後まで。\n余すところなく。,
0000000000000,星南,そう。感想をお願い。,
select,,いままでとは違う,
select,,変わったようには\n見えません,
select,,可愛く見えました,
0000000000000,{user},そう見えました。,
0000000000000,星南,そう……よね？　いままでにない\n手応えがあった、ような、気が、して。,
0000000000000,星南,具体的にどこがどう違うのか……\nあなたにはわかった？,
0000000000000,{user},わかりません。,
0000000000000,星南,ちょっと！　もう……,
0000000000000,{user},撮影してありますから、\n手応えの正体を探しましょう。,
0000000000000,星南,ええ……必ず見つけてみせる。\n成長のカギを……,
0000000000000,星南,……そう。気のせいだったのかしら。,
0000000000000,星南,いままでにない感覚があった……\nような気がしたのだけど。,
0000000000000,{user},動画を撮影してあります。いままでの\nものと見比べてみましょう。,
0000000000000,星南,そうね……たとえわずかな変化でも……,
0000000000000,星南,いまの私には、希望の光よ。,
0000000000000,星南,ええっ？　も、もう……,
0000000000000,星南,大事な話をしているのに、\nからかわないでくれるかしら？,
0000000000000,{user},真面目な意見です。,
0000000000000,星南,……そ、そう？,
0000000000000,星南,いま、わずかに……\nいままでにない手応えがあったの。,
0000000000000,星南,あなたに言われたこと……\nよく考えてみるわ。,
info,adv_pstory_001_jsna_after-step-1-normal-01.txt,,
译者,,,
