id,name,text,trans
0000000000000,星南,先日伝えた通り、次のライブは、\nこの3人での共演になるわ。,
0000000000000,佑芽,はいっ！　プロデューサーちゃん！　\nあたし、がんばります！！,
0000000000000,星南,あら……佑芽ったら、\n今日はいつも以上に元気ね？,
0000000000000,佑芽,えへへ～♪　とっても\nいいことがあったんですっ♡,
0000000000000,佑芽,秘密ですけど♪,
0000000000000,星南,そ、そうなの。ええと……,
0000000000000,星南,今回、私たちが歌うのは、\n『ENDLESS DANCE』。,
0000000000000,星南,ひとりずつ順番にパフォーマンスをして\nいくから、佑芽の大好きな対バン――,
0000000000000,星南,いわゆるスリーマンライブになるわ。,
0000000000000,星南,全員の実力が伯仲していないと、\n盛り上がらない形式ね。,
0000000000000,星南,ライブまでに、しっかりと\n楽曲を自分のものにしておきなさい。,
0000000000000,星南,美鈴もよ。お願いだから今回ばかりは、\n真面目にレッスンをして頂戴。,
0000000000000,美鈴,……星南プロデューサー。\n言っておくことがあります。,
0000000000000,星南,な、なにかしら？,
0000000000000,美鈴,お約束します――,
0000000000000,美鈴,次のライブが終わるまで、\n決してレッスンをサボらないと。,
0000000000000,星南,……聞き間違いかしら。,
0000000000000,星南,美鈴の口から、ありえない言葉が\n飛び出したような気がするのだけど……,
0000000000000,美鈴,まあ、ふふ……確かに言いましたよ。\nレッスンをサボりませんと。,
0000000000000,星南,どういう風の吹き回し……？,
0000000000000,美鈴,とても……いいことがあったんです。\n……秘密ですが。,
0000000000000,美鈴,ね、佑芽さん♪,
0000000000000,佑芽,ね～、美鈴ちゃん♪,
0000000000000,星南,？？？？？　いったい……,
0000000000000,星南,私の担当アイドルたちに……\nなにが起こっているというの……？,
0000000000000,佑芽,えへへへへ……『あの子が歌うだけで\n世界が明るくなる』――――,
0000000000000,星南,！？,
0000000000000,美鈴,ふふ……『マイペースを崩さないで\n済むよう、環境を整えてあげるのも\n……プロデューサーの仕事』。,
0000000000000,星南,はあぁっ！？,
0000000000000,星南,あっ、あああ、あなたたちっ……\nそのフレーズ……！？,
0000000000000,星南,ハッ！？　先輩！！　\nあなたの仕業ね～～～～～～～～！！,
0000000000000,{user},教えてあげたら、ライブ成功\n間違いなしだなと思ったので。,
0000000000000,{user},効果てきめんだったでしょう？,
0000000000000,星南,そういうことは！　事前に！！\n相談して頂戴！！！,
0000000000000,{user},申し訳ありません――\nその顔が見たかったんです。,
0000000000000,星南,もぅ……覚えてなさい。,
0000000000000,佑芽,あっ！　いま恋バナしました！？,
0000000000000,佑芽,いずれ『世界最高の肉体を持つ、\nトップアイドル』になるあたしが\n相談に乗りましょうか？？？？,
0000000000000,美鈴,『星々を統べる至高の\nトップアイドル』が力になりますよ？,
0000000000000,星南,あ、あなたたち～～～～～～～！！,
0000000000000,星南,厳しい指導を覚悟しておくことね……！,
0000000000000,一同,はぁ～～～～～～～～～～い♪,
info,adv_cidol-jsna-3-016_03.txt,,
译者,,,
