id,name,text,trans
0000000000000,咲季,ねえプロデューサー！\n日本一高い場所でライブなんてどう？,
0000000000000,{user},ど、どうとはいったい……,
0000000000000,咲季,あのね、すご～くいいところ、\n知ってるわよ？,
0000000000000,咲季,富士山！\nどう？　どう？,
select,,伝説になれますね,
select,,許可が出ない\nと思います,
select,,ファンが\n来られないかも,
0000000000000,咲季,でしょう！？　そう思うでしょう？,
0000000000000,咲季,じゃあ準備はじめておいてね。\n今年の目標は富士山！,
0000000000000,{user},（やる気にさせてしまった……\n　できるのかどうか調べておくか）,
0000000000000,咲季,ふっふっふ。\nふーじさーん♪,
0000000000000,咲季,ようは、許可が出るくらい\n人気になればいいってことよね？,
0000000000000,{user},それがどのくらいなのか、\n想像できませんが……,
0000000000000,咲季,なぁ～に、その顔。\nわたしはやるといったらやるわよ！,
0000000000000,咲季,見てなさい！　あなたを驚かせて\nやるんだからっ！,
0000000000000,咲季,そうだわ。みんなに筋トレしておいて\nって言っておかないと。,
0000000000000,咲季,わたしたちも、今年から\n登って練習しておきましょう！,
0000000000000,{user},（咲季さんのファンが\n　みんな屈強になってしまう……）,
0000000000000,咲季,ふっふっふ……\n今から楽しみだわっ！,
info,adv_pevent_001_hski_activity_006.txt,,
译者,,,
