id,name,text,trans
0000000000000,あさり先生,倉本家のお嬢様ということで、\n蝶よ花よと育てられた倉本さん。,
0000000000000,あさり先生,目に入れても痛くない程の溺愛ぶり、\nまさに箱入り娘、深窓の令嬢……,
0000000000000,あさり先生,と、いわゆる『お嬢様』に関係した\n言い回しはたくさんあります。,
0000000000000,あさり先生,それでは問題です。,
0000000000000,あさり先生,次のうち、『お嬢様』に関係した\n言葉はどれでしょう。,
select,,掌中の珠,
select,,ぼんぼん,
select,,ますらお,
0000000000000,あさり先生,正解です！\n詳しいですね！,
0000000000000,あさり先生,掌中の珠とは文字通り、\n手の中にある高価な石のこと。,
0000000000000,あさり先生,転じて、大事にしている\n大切なものという意味になります。,
0000000000000,あさり先生,プロデューサーにとっての\nアイドルも同じですよ。,
0000000000000,あさり先生,掌中の珠のように、大事に、\n大切にしてくださいね。,
0000000000000,あさり先生,惜しい！　正解は掌中の珠でした。\nぼんぼんは主に男性に使われます。,
0000000000000,あさり先生,もともと、男の子のことを『ぼん』と\n呼ぶ地域があります。,
0000000000000,あさり先生,そこから転じて、特に良家の男子を\n揶揄して呼ぶようになりました。,
0000000000000,あさり先生,いい意味で使われない場合もあるので\n注意してくださいね。,
0000000000000,あさり先生,さすがにそれは……\n正解は掌中の珠です。,
0000000000000,あさり先生,念のためですけど、\nますらおは「益荒男」と書きます。,
0000000000000,あさり先生,意味は強くて立派な男性のこと。\n一般的に女性には使いませんね。,
0000000000000,あさり先生,もちろん、喜ぶ人もいると思います。\n逆にお嬢様扱いを嫌がる人もいます。,
0000000000000,あさり先生,相手のことをよく考えて、\n失礼のないようにしたいですね。,
info,adv_pevent_001_kcna_school_007.txt,,
译者,,,
